10009,"1952-04-19","Sumant","Peac","F","1985-02-18","Engineer","1990-02-18","1995-02-18",76518,"1993-02-16","1994-02-16","Quality Management","1985-02-18","9999-01-01"
10009,"1952-04-19","Sumant","Peac","F","1985-02-18","Engineer","1990-02-18","1995-02-18",78335,"1994-02-16","1995-02-16","Quality Management","1985-02-18","9999-01-01"
10009,"1952-04-19","Sumant","Peac","F","1985-02-18","Engineer","1990-02-18","1995-02-18",80944,"1995-02-16","1996-02-16","Quality Management","1985-02-18","9999-01-01"
10009,"1952-04-19","Sumant","Peac","F","1985-02-18","Engineer","1990-02-18","1995-02-18",82507,"1996-02-16","1997-02-15","Quality Management","1985-02-18","9999-01-01"
10009,"1952-04-19","Sumant","Peac","F","1985-02-18","Engineer","1990-02-18","1995-02-18",85875,"1997-02-15","1998-02-15","Quality Management","1985-02-18","9999-01-01"
10009,"1952-04-19","Sumant","Peac","F","1985-02-18","Engineer","1990-02-18","1995-02-18",89324,"1998-02-15","1999-02-15","Quality Management","1985-02-18","9999-01-01"
10009,"1952-04-19","Sumant","Peac","F","1985-02-18","Engineer","1990-02-18","1995-02-18",90668,"1999-02-15","2000-02-15","Quality Management","1985-02-18","9999-01-01"
10009,"1952-04-19","Sumant","Peac","F","1985-02-18","Engineer","1990-02-18","1995-02-18",93507,"2000-02-15","2001-02-14","Quality Management","1985-02-18","9999-01-01"
10009,"1952-04-19","Sumant","Peac","F","1985-02-18","Engineer","1990-02-18","1995-02-18",94443,"2001-02-14","2002-02-14","Quality Management","1985-02-18","9999-01-01"
10009,"1952-04-19","Sumant","Peac","F","1985-02-18","Engineer","1990-02-18","1995-02-18",94409,"2002-02-14","9999-01-01","Quality Management","1985-02-18","9999-01-01"
10009,"1952-04-19","Sumant","Peac","F","1985-02-18","Senior Engineer","1995-02-18","9999-01-01",60929,"1985-02-18","1986-02-18","Quality Management","1985-02-18","9999-01-01"
10009,"1952-04-19","Sumant","Peac","F","1985-02-18","Senior Engineer","1995-02-18","9999-01-01",64604,"1986-02-18","1987-02-18","Quality Management","1985-02-18","9999-01-01"
10009,"1952-04-19","Sumant","Peac","F","1985-02-18","Senior Engineer","1995-02-18","9999-01-01",64780,"1987-02-18","1988-02-18","Quality Management","1985-02-18","9999-01-01"
10009,"1952-04-19","Sumant","Peac","F","1985-02-18","Senior Engineer","1995-02-18","9999-01-01",66302,"1988-02-18","1989-02-17","Quality Management","1985-02-18","9999-01-01"
10009,"1952-04-19","Sumant","Peac","F","1985-02-18","Senior Engineer","1995-02-18","9999-01-01",69042,"1989-02-17","1990-02-17","Quality Management","1985-02-18","9999-01-01"
10009,"1952-04-19","Sumant","Peac","F","1985-02-18","Senior Engineer","1995-02-18","9999-01-01",70889,"1990-02-17","1991-02-17","Quality Management","1985-02-18","9999-01-01"
10009,"1952-04-19","Sumant","Peac","F","1985-02-18","Senior Engineer","1995-02-18","9999-01-01",71434,"1991-02-17","1992-02-17","Quality Management","1985-02-18","9999-01-01"
10009,"1952-04-19","Sumant","Peac","F","1985-02-18","Senior Engineer","1995-02-18","9999-01-01",74612,"1992-02-17","1993-02-16","Quality Management","1985-02-18","9999-01-01"
10009,"1952-04-19","Sumant","Peac","F","1985-02-18","Senior Engineer","1995-02-18","9999-01-01",76518,"1993-02-16","1994-02-16","Quality Management","1985-02-18","9999-01-01"
10009,"1952-04-19","Sumant","Peac","F","1985-02-18","Senior Engineer","1995-02-18","9999-01-01",78335,"1994-02-16","1995-02-16","Quality Management","1985-02-18","9999-01-01"
10009,"1952-04-19","Sumant","Peac","F","1985-02-18","Senior Engineer","1995-02-18","9999-01-01",80944,"1995-02-16","1996-02-16","Quality Management","1985-02-18","9999-01-01"
10009,"1952-04-19","Sumant","Peac","F","1985-02-18","Senior Engineer","1995-02-18","9999-01-01",82507,"1996-02-16","1997-02-15","Quality Management","1985-02-18","9999-01-01"
10009,"1952-04-19","Sumant","Peac","F","1985-02-18","Senior Engineer","1995-02-18","9999-01-01",85875,"1997-02-15","1998-02-15","Quality Management","1985-02-18","9999-01-01"
10009,"1952-04-19","Sumant","Peac","F","1985-02-18","Senior Engineer","1995-02-18","9999-01-01",89324,"1998-02-15","1999-02-15","Quality Management","1985-02-18","9999-01-01"
10009,"1952-04-19","Sumant","Peac","F","1985-02-18","Senior Engineer","1995-02-18","9999-01-01",90668,"1999-02-15","2000-02-15","Quality Management","1985-02-18","9999-01-01"
10009,"1952-04-19","Sumant","Peac","F","1985-02-18","Senior Engineer","1995-02-18","9999-01-01",93507,"2000-02-15","2001-02-14","Quality Management","1985-02-18","9999-01-01"
10009,"1952-04-19","Sumant","Peac","F","1985-02-18","Senior Engineer","1995-02-18","9999-01-01",94443,"2001-02-14","2002-02-14","Quality Management","1985-02-18","9999-01-01"
10009,"1952-04-19","Sumant","Peac","F","1985-02-18","Senior Engineer","1995-02-18","9999-01-01",94409,"2002-02-14","9999-01-01","Quality Management","1985-02-18","9999-01-01"
10010,"1963-06-01","Duangkaew","Piveteau","F","1989-08-24","Engineer","1996-11-24","9999-01-01",72488,"1996-11-24","1997-11-24","Production","1996-11-24","2000-06-26"
10010,"1963-06-01","Duangkaew","Piveteau","F","1989-08-24","Engineer","1996-11-24","9999-01-01",72488,"1996-11-24","1997-11-24","Quality Management","2000-06-26","9999-01-01"
10010,"1963-06-01","Duangkaew","Piveteau","F","1989-08-24","Engineer","1996-11-24","9999-01-01",74347,"1997-11-24","1998-11-24","Production","1996-11-24","2000-06-26"
10010,"1963-06-01","Duangkaew","Piveteau","F","1989-08-24","Engineer","1996-11-24","9999-01-01",74347,"1997-11-24","1998-11-24","Quality Management","2000-06-26","9999-01-01"
10010,"1963-06-01","Duangkaew","Piveteau","F","1989-08-24","Engineer","1996-11-24","9999-01-01",75405,"1998-11-24","1999-11-24","Production","1996-11-24","2000-06-26"
10010,"1963-06-01","Duangkaew","Piveteau","F","1989-08-24","Engineer","1996-11-24","9999-01-01",75405,"1998-11-24","1999-11-24","Quality Management","2000-06-26","9999-01-01"
10010,"1963-06-01","Duangkaew","Piveteau","F","1989-08-24","Engineer","1996-11-24","9999-01-01",78194,"1999-11-24","2000-11-23","Production","1996-11-24","2000-06-26"
10010,"1963-06-01","Duangkaew","Piveteau","F","1989-08-24","Engineer","1996-11-24","9999-01-01",78194,"1999-11-24","2000-11-23","Quality Management","2000-06-26","9999-01-01"
10010,"1963-06-01","Duangkaew","Piveteau","F","1989-08-24","Engineer","1996-11-24","9999-01-01",79580,"2000-11-23","2001-11-23","Production","1996-11-24","2000-06-26"
10010,"1963-06-01","Duangkaew","Piveteau","F","1989-08-24","Engineer","1996-11-24","9999-01-01",79580,"2000-11-23","2001-11-23","Quality Management","2000-06-26","9999-01-01"
10010,"1963-06-01","Duangkaew","Piveteau","F","1989-08-24","Engineer","1996-11-24","9999-01-01",80324,"2001-11-23","9999-01-01","Production","1996-11-24","2000-06-26"
10010,"1963-06-01","Duangkaew","Piveteau","F","1989-08-24","Engineer","1996-11-24","9999-01-01",80324,"2001-11-23","9999-01-01","Quality Management","2000-06-26","9999-01-01"
10011,"1953-11-07","Mary","Sluis","F","1990-01-22","Staff","1990-01-22","1996-11-09",42365,"1990-01-22","1991-01-22","Customer Service","1990-01-22","1996-11-09"
10011,"1953-11-07","Mary","Sluis","F","1990-01-22","Staff","1990-01-22","1996-11-09",44200,"1991-01-22","1992-01-22","Customer Service","1990-01-22","1996-11-09"
10011,"1953-11-07","Mary","Sluis","F","1990-01-22","Staff","1990-01-22","1996-11-09",48214,"1992-01-22","1993-01-21","Customer Service","1990-01-22","1996-11-09"
10011,"1953-11-07","Mary","Sluis","F","1990-01-22","Staff","1990-01-22","1996-11-09",50927,"1993-01-21","1994-01-21","Customer Service","1990-01-22","1996-11-09"
10011,"1953-11-07","Mary","Sluis","F","1990-01-22","Staff","1990-01-22","1996-11-09",51470,"1994-01-21","1995-01-21","Customer Service","1990-01-22","1996-11-09"
10011,"1953-11-07","Mary","Sluis","F","1990-01-22","Staff","1990-01-22","1996-11-09",54545,"1995-01-21","1996-01-21","Customer Service","1990-01-22","1996-11-09"
10011,"1953-11-07","Mary","Sluis","F","1990-01-22","Staff","1990-01-22","1996-11-09",56753,"1996-01-21","1996-11-09","Customer Service","1990-01-22","1996-11-09"
10012,"1960-10-04","Patricio","Bridgland","M","1992-12-18","Engineer","1992-12-18","2000-12-18",40000,"1992-12-18","1993-12-18","Development","1992-12-18","9999-01-01"
10012,"1960-10-04","Patricio","Bridgland","M","1992-12-18","Engineer","1992-12-18","2000-12-18",41867,"1993-12-18","1994-12-18","Development","1992-12-18","9999-01-01"
10012,"1960-10-04","Patricio","Bridgland","M","1992-12-18","Engineer","1992-12-18","2000-12-18",42318,"1994-12-18","1995-12-18","Development","1992-12-18","9999-01-01"
10012,"1960-10-04","Patricio","Bridgland","M","1992-12-18","Engineer","1992-12-18","2000-12-18",44195,"1995-12-18","1996-12-17","Development","1992-12-18","9999-01-01"
10012,"1960-10-04","Patricio","Bridgland","M","1992-12-18","Engineer","1992-12-18","2000-12-18",46460,"1996-12-17","1997-12-17","Development","1992-12-18","9999-01-01"
10012,"1960-10-04","Patricio","Bridgland","M","1992-12-18","Engineer","1992-12-18","2000-12-18",46485,"1997-12-17","1998-12-17","Development","1992-12-18","9999-01-01"
10012,"1960-10-04","Patricio","Bridgland","M","1992-12-18","Engineer","1992-12-18","2000-12-18",47364,"1998-12-17","1999-12-17","Development","1992-12-18","9999-01-01"
10012,"1960-10-04","Patricio","Bridgland","M","1992-12-18","Engineer","1992-12-18","2000-12-18",51122,"1999-12-17","2000-12-16","Development","1992-12-18","9999-01-01"
10012,"1960-10-04","Patricio","Bridgland","M","1992-12-18","Engineer","1992-12-18","2000-12-18",54794,"2000-12-16","2001-12-16","Development","1992-12-18","9999-01-01"
10012,"1960-10-04","Patricio","Bridgland","M","1992-12-18","Engineer","1992-12-18","2000-12-18",54423,"2001-12-16","9999-01-01","Development","1992-12-18","9999-01-01"
10012,"1960-10-04","Patricio","Bridgland","M","1992-12-18","Senior Engineer","2000-12-18","9999-01-01",40000,"1992-12-18","1993-12-18","Development","1992-12-18","9999-01-01"
10012,"1960-10-04","Patricio","Bridgland","M","1992-12-18","Senior Engineer","2000-12-18","9999-01-01",41867,"1993-12-18","1994-12-18","Development","1992-12-18","9999-01-01"
10012,"1960-10-04","Patricio","Bridgland","M","1992-12-18","Senior Engineer","2000-12-18","9999-01-01",42318,"1994-12-18","1995-12-18","Development","1992-12-18","9999-01-01"
10012,"1960-10-04","Patricio","Bridgland","M","1992-12-18","Senior Engineer","2000-12-18","9999-01-01",44195,"1995-12-18","1996-12-17","Development","1992-12-18","9999-01-01"
10012,"1960-10-04","Patricio","Bridgland","M","1992-12-18","Senior Engineer","2000-12-18","9999-01-01",46460,"1996-12-17","1997-12-17","Development","1992-12-18","9999-01-01"
10012,"1960-10-04","Patricio","Bridgland","M","1992-12-18","Senior Engineer","2000-12-18","9999-01-01",46485,"1997-12-17","1998-12-17","Development","1992-12-18","9999-01-01"
10012,"1960-10-04","Patricio","Bridgland","M","1992-12-18","Senior Engineer","2000-12-18","9999-01-01",47364,"1998-12-17","1999-12-17","Development","1992-12-18","9999-01-01"
10012,"1960-10-04","Patricio","Bridgland","M","1992-12-18","Senior Engineer","2000-12-18","9999-01-01",51122,"1999-12-17","2000-12-16","Development","1992-12-18","9999-01-01"
10012,"1960-10-04","Patricio","Bridgland","M","1992-12-18","Senior Engineer","2000-12-18","9999-01-01",54794,"2000-12-16","2001-12-16","Development","1992-12-18","9999-01-01"
10012,"1960-10-04","Patricio","Bridgland","M","1992-12-18","Senior Engineer","2000-12-18","9999-01-01",54423,"2001-12-16","9999-01-01","Development","1992-12-18","9999-01-01"
10013,"1963-06-07","Eberhardt","Terkki","M","1985-10-20","Senior Staff","1985-10-20","9999-01-01",40000,"1985-10-20","1986-10-20","Human Resources","1985-10-20","9999-01-01"
10013,"1963-06-07","Eberhardt","Terkki","M","1985-10-20","Senior Staff","1985-10-20","9999-01-01",40623,"1986-10-20","1987-10-20","Human Resources","1985-10-20","9999-01-01"
10013,"1963-06-07","Eberhardt","Terkki","M","1985-10-20","Senior Staff","1985-10-20","9999-01-01",40561,"1987-10-20","1988-10-19","Human Resources","1985-10-20","9999-01-01"
10013,"1963-06-07","Eberhardt","Terkki","M","1985-10-20","Senior Staff","1985-10-20","9999-01-01",40306,"1988-10-19","1989-10-19","Human Resources","1985-10-20","9999-01-01"
10013,"1963-06-07","Eberhardt","Terkki","M","1985-10-20","Senior Staff","1985-10-20","9999-01-01",43569,"1989-10-19","1990-10-19","Human Resources","1985-10-20","9999-01-01"
10013,"1963-06-07","Eberhardt","Terkki","M","1985-10-20","Senior Staff","1985-10-20","9999-01-01",46305,"1990-10-19","1991-10-19","Human Resources","1985-10-20","9999-01-01"
10013,"1963-06-07","Eberhardt","Terkki","M","1985-10-20","Senior Staff","1985-10-20","9999-01-01",47118,"1991-10-19","1992-10-18","Human Resources","1985-10-20","9999-01-01"
10013,"1963-06-07","Eberhardt","Terkki","M","1985-10-20","Senior Staff","1985-10-20","9999-01-01",50351,"1992-10-18","1993-10-18","Human Resources","1985-10-20","9999-01-01"
10013,"1963-06-07","Eberhardt","Terkki","M","1985-10-20","Senior Staff","1985-10-20","9999-01-01",49887,"1993-10-18","1994-10-18","Human Resources","1985-10-20","9999-01-01"
10013,"1963-06-07","Eberhardt","Terkki","M","1985-10-20","Senior Staff","1985-10-20","9999-01-01",53957,"1994-10-18","1995-10-18","Human Resources","1985-10-20","9999-01-01"
10013,"1963-06-07","Eberhardt","Terkki","M","1985-10-20","Senior Staff","1985-10-20","9999-01-01",57590,"1995-10-18","1996-10-17","Human Resources","1985-10-20","9999-01-01"
10013,"1963-06-07","Eberhardt","Terkki","M","1985-10-20","Senior Staff","1985-10-20","9999-01-01",59228,"1996-10-17","1997-10-17","Human Resources","1985-10-20","9999-01-01"
10013,"1963-06-07","Eberhardt","Terkki","M","1985-10-20","Senior Staff","1985-10-20","9999-01-01",59571,"1997-10-17","1998-10-17","Human Resources","1985-10-20","9999-01-01"
10013,"1963-06-07","Eberhardt","Terkki","M","1985-10-20","Senior Staff","1985-10-20","9999-01-01",63274,"1998-10-17","1999-10-17","Human Resources","1985-10-20","9999-01-01"
10013,"1963-06-07","Eberhardt","Terkki","M","1985-10-20","Senior Staff","1985-10-20","9999-01-01",63352,"1999-10-17","2000-10-16","Human Resources","1985-10-20","9999-01-01"
10013,"1963-06-07","Eberhardt","Terkki","M","1985-10-20","Senior Staff","1985-10-20","9999-01-01",66744,"2000-10-16","2001-10-16","Human Resources","1985-10-20","9999-01-01"
10013,"1963-06-07","Eberhardt","Terkki","M","1985-10-20","Senior Staff","1985-10-20","9999-01-01",68901,"2001-10-16","9999-01-01","Human Resources","1985-10-20","9999-01-01"
10014,"1956-02-12","Berni","Genin","M","1987-03-11","Engineer","1993-12-29","9999-01-01",46168,"1993-12-29","1994-12-29","Development","1993-12-29","9999-01-01"
10014,"1956-02-12","Berni","Genin","M","1987-03-11","Engineer","1993-12-29","9999-01-01",48242,"1994-12-29","1995-12-29","Development","1993-12-29","9999-01-01"
10014,"1956-02-12","Berni","Genin","M","1987-03-11","Engineer","1993-12-29","9999-01-01",47921,"1995-12-29","1996-12-28","Development","1993-12-29","9999-01-01"
10014,"1956-02-12","Berni","Genin","M","1987-03-11","Engineer","1993-12-29","9999-01-01",50715,"1996-12-28","1997-12-28","Development","1993-12-29","9999-01-01"
10014,"1956-02-12","Berni","Genin","M","1987-03-11","Engineer","1993-12-29","9999-01-01",53228,"1997-12-28","1998-12-28","Development","1993-12-29","9999-01-01"
10014,"1956-02-12","Berni","Genin","M","1987-03-11","Engineer","1993-12-29","9999-01-01",53962,"1998-12-28","1999-12-28","Development","1993-12-29","9999-01-01"
10014,"1956-02-12","Berni","Genin","M","1987-03-11","Engineer","1993-12-29","9999-01-01",56937,"1999-12-28","2000-12-27","Development","1993-12-29","9999-01-01"
10014,"1956-02-12","Berni","Genin","M","1987-03-11","Engineer","1993-12-29","9999-01-01",59142,"2000-12-27","2001-12-27","Development","1993-12-29","9999-01-01"
10014,"1956-02-12","Berni","Genin","M","1987-03-11","Engineer","1993-12-29","9999-01-01",60598,"2001-12-27","9999-01-01","Development","1993-12-29","9999-01-01"
10015,"1959-08-19","Guoxiang","Nooteboom","M","1987-07-02","Senior Staff","1992-09-19","1993-08-22",40000,"1992-09-19","1993-08-22","Research","1992-09-19","1993-08-22"
10016,"1961-05-02","Kazuhito","Cappelletti","M","1995-01-27","Staff","1998-02-11","9999-01-01",70889,"1998-02-11","1999-02-11","Sales","1998-02-11","9999-01-01"
10016,"1961-05-02","Kazuhito","Cappelletti","M","1995-01-27","Staff","1998-02-11","9999-01-01",72946,"1999-02-11","2000-02-11","Sales","1998-02-11","9999-01-01"
10016,"1961-05-02","Kazuhito","Cappelletti","M","1995-01-27","Staff","1998-02-11","9999-01-01",76826,"2000-02-11","2001-02-10","Sales","1998-02-11","9999-01-01"
10016,"1961-05-02","Kazuhito","Cappelletti","M","1995-01-27","Staff","1998-02-11","9999-01-01",76381,"2001-02-10","2002-02-10","Sales","1998-02-11","9999-01-01"
10016,"1961-05-02","Kazuhito","Cappelletti","M","1995-01-27","Staff","1998-02-11","9999-01-01",77935,"2002-02-10","9999-01-01","Sales","1998-02-11","9999-01-01"
10017,"1958-07-06","Cristinel","Bouloucos","F","1993-08-03","Senior Staff","2000-08-03","9999-01-01",71380,"1993-08-03","1994-08-03","Marketing","1993-08-03","9999-01-01"
10017,"1958-07-06","Cristinel","Bouloucos","F","1993-08-03","Senior Staff","2000-08-03","9999-01-01",75538,"1994-08-03","1995-08-03","Marketing","1993-08-03","9999-01-01"
10017,"1958-07-06","Cristinel","Bouloucos","F","1993-08-03","Senior Staff","2000-08-03","9999-01-01",79510,"1995-08-03","1996-08-02","Marketing","1993-08-03","9999-01-01"
10017,"1958-07-06","Cristinel","Bouloucos","F","1993-08-03","Senior Staff","2000-08-03","9999-01-01",82163,"1996-08-02","1997-08-02","Marketing","1993-08-03","9999-01-01"
10017,"1958-07-06","Cristinel","Bouloucos","F","1993-08-03","Senior Staff","2000-08-03","9999-01-01",86157,"1997-08-02","1998-08-02","Marketing","1993-08-03","9999-01-01"
10017,"1958-07-06","Cristinel","Bouloucos","F","1993-08-03","Senior Staff","2000-08-03","9999-01-01",89619,"1998-08-02","1999-08-02","Marketing","1993-08-03","9999-01-01"
10017,"1958-07-06","Cristinel","Bouloucos","F","1993-08-03","Senior Staff","2000-08-03","9999-01-01",91985,"1999-08-02","2000-08-01","Marketing","1993-08-03","9999-01-01"
10017,"1958-07-06","Cristinel","Bouloucos","F","1993-08-03","Senior Staff","2000-08-03","9999-01-01",96122,"2000-08-01","2001-08-01","Marketing","1993-08-03","9999-01-01"
10017,"1958-07-06","Cristinel","Bouloucos","F","1993-08-03","Senior Staff","2000-08-03","9999-01-01",98522,"2001-08-01","2002-08-01","Marketing","1993-08-03","9999-01-01"
10017,"1958-07-06","Cristinel","Bouloucos","F","1993-08-03","Senior Staff","2000-08-03","9999-01-01",99651,"2002-08-01","9999-01-01","Marketing","1993-08-03","9999-01-01"
10017,"1958-07-06","Cristinel","Bouloucos","F","1993-08-03","Staff","1993-08-03","2000-08-03",71380,"1993-08-03","1994-08-03","Marketing","1993-08-03","9999-01-01"
10017,"1958-07-06","Cristinel","Bouloucos","F","1993-08-03","Staff","1993-08-03","2000-08-03",75538,"1994-08-03","1995-08-03","Marketing","1993-08-03","9999-01-01"
10017,"1958-07-06","Cristinel","Bouloucos","F","1993-08-03","Staff","1993-08-03","2000-08-03",79510,"1995-08-03","1996-08-02","Marketing","1993-08-03","9999-01-01"
10017,"1958-07-06","Cristinel","Bouloucos","F","1993-08-03","Staff","1993-08-03","2000-08-03",82163,"1996-08-02","1997-08-02","Marketing","1993-08-03","9999-01-01"
10017,"1958-07-06","Cristinel","Bouloucos","F","1993-08-03","Staff","1993-08-03","2000-08-03",86157,"1997-08-02","1998-08-02","Marketing","1993-08-03","9999-01-01"
10017,"1958-07-06","Cristinel","Bouloucos","F","1993-08-03","Staff","1993-08-03","2000-08-03",89619,"1998-08-02","1999-08-02","Marketing","1993-08-03","9999-01-01"
10017,"1958-07-06","Cristinel","Bouloucos","F","1993-08-03","Staff","1993-08-03","2000-08-03",91985,"1999-08-02","2000-08-01","Marketing","1993-08-03","9999-01-01"
10017,"1958-07-06","Cristinel","Bouloucos","F","1993-08-03","Staff","1993-08-03","2000-08-03",96122,"2000-08-01","2001-08-01","Marketing","1993-08-03","9999-01-01"
10017,"1958-07-06","Cristinel","Bouloucos","F","1993-08-03","Staff","1993-08-03","2000-08-03",98522,"2001-08-01","2002-08-01","Marketing","1993-08-03","9999-01-01"
10017,"1958-07-06","Cristinel","Bouloucos","F","1993-08-03","Staff","1993-08-03","2000-08-03",99651,"2002-08-01","9999-01-01","Marketing","1993-08-03","9999-01-01"
10018,"1954-06-19","Kazuhide","Peha","F","1987-04-03","Engineer","1987-04-03","1995-04-03",55881,"1987-04-03","1988-04-02","Production","1992-07-29","9999-01-01"
10018,"1954-06-19","Kazuhide","Peha","F","1987-04-03","Engineer","1987-04-03","1995-04-03",55881,"1987-04-03","1988-04-02","Development","1987-04-03","1992-07-29"
10018,"1954-06-19","Kazuhide","Peha","F","1987-04-03","Engineer","1987-04-03","1995-04-03",59206,"1988-04-02","1989-04-02","Production","1992-07-29","9999-01-01"
10018,"1954-06-19","Kazuhide","Peha","F","1987-04-03","Engineer","1987-04-03","1995-04-03",59206,"1988-04-02","1989-04-02","Development","1987-04-03","1992-07-29"
10018,"1954-06-19","Kazuhide","Peha","F","1987-04-03","Engineer","1987-04-03","1995-04-03",61361,"1989-04-02","1990-04-02","Production","1992-07-29","9999-01-01"
10018,"1954-06-19","Kazuhide","Peha","F","1987-04-03","Engineer","1987-04-03","1995-04-03",61361,"1989-04-02","1990-04-02","Development","1987-04-03","1992-07-29"
10018,"1954-06-19","Kazuhide","Peha","F","1987-04-03","Engineer","1987-04-03","1995-04-03",61648,"1990-04-02","1991-04-02","Production","1992-07-29","9999-01-01"
10018,"1954-06-19","Kazuhide","Peha","F","1987-04-03","Engineer","1987-04-03","1995-04-03",61648,"1990-04-02","1991-04-02","Development","1987-04-03","1992-07-29"
10018,"1954-06-19","Kazuhide","Peha","F","1987-04-03","Engineer","1987-04-03","1995-04-03",61217,"1991-04-02","1992-04-01","Production","1992-07-29","9999-01-01"
10018,"1954-06-19","Kazuhide","Peha","F","1987-04-03","Engineer","1987-04-03","1995-04-03",61217,"1991-04-02","1992-04-01","Development","1987-04-03","1992-07-29"
10018,"1954-06-19","Kazuhide","Peha","F","1987-04-03","Engineer","1987-04-03","1995-04-03",61244,"1992-04-01","1993-04-01","Production","1992-07-29","9999-01-01"
10018,"1954-06-19","Kazuhide","Peha","F","1987-04-03","Engineer","1987-04-03","1995-04-03",61244,"1992-04-01","1993-04-01","Development","1987-04-03","1992-07-29"
10018,"1954-06-19","Kazuhide","Peha","F","1987-04-03","Engineer","1987-04-03","1995-04-03",63286,"1993-04-01","1994-04-01","Production","1992-07-29","9999-01-01"
10018,"1954-06-19","Kazuhide","Peha","F","1987-04-03","Engineer","1987-04-03","1995-04-03",63286,"1993-04-01","1994-04-01","Development","1987-04-03","1992-07-29"
10018,"1954-06-19","Kazuhide","Peha","F","1987-04-03","Engineer","1987-04-03","1995-04-03",65739,"1994-04-01","1995-04-01","Production","1992-07-29","9999-01-01"
10018,"1954-06-19","Kazuhide","Peha","F","1987-04-03","Engineer","1987-04-03","1995-04-03",65739,"1994-04-01","1995-04-01","Development","1987-04-03","1992-07-29"
10018,"1954-06-19","Kazuhide","Peha","F","1987-04-03","Engineer","1987-04-03","1995-04-03",67519,"1995-04-01","1996-03-31","Production","1992-07-29","9999-01-01"
10018,"1954-06-19","Kazuhide","Peha","F","1987-04-03","Engineer","1987-04-03","1995-04-03",67519,"1995-04-01","1996-03-31","Development","1987-04-03","1992-07-29"
10018,"1954-06-19","Kazuhide","Peha","F","1987-04-03","Engineer","1987-04-03","1995-04-03",69276,"1996-03-31","1997-03-31","Production","1992-07-29","9999-01-01"
10018,"1954-06-19","Kazuhide","Peha","F","1987-04-03","Engineer","1987-04-03","1995-04-03",69276,"1996-03-31","1997-03-31","Development","1987-04-03","1992-07-29"
10018,"1954-06-19","Kazuhide","Peha","F","1987-04-03","Engineer","1987-04-03","1995-04-03",72585,"1997-03-31","1998-03-31","Production","1992-07-29","9999-01-01"
10018,"1954-06-19","Kazuhide","Peha","F","1987-04-03","Engineer","1987-04-03","1995-04-03",72585,"1997-03-31","1998-03-31","Development","1987-04-03","1992-07-29"
10018,"1954-06-19","Kazuhide","Peha","F","1987-04-03","Engineer","1987-04-03","1995-04-03",72804,"1998-03-31","1999-03-31","Production","1992-07-29","9999-01-01"
10018,"1954-06-19","Kazuhide","Peha","F","1987-04-03","Engineer","1987-04-03","1995-04-03",72804,"1998-03-31","1999-03-31","Development","1987-04-03","1992-07-29"
10018,"1954-06-19","Kazuhide","Peha","F","1987-04-03","Engineer","1987-04-03","1995-04-03",76957,"1999-03-31","2000-03-30","Production","1992-07-29","9999-01-01"
10018,"1954-06-19","Kazuhide","Peha","F","1987-04-03","Engineer","1987-04-03","1995-04-03",76957,"1999-03-31","2000-03-30","Development","1987-04-03","1992-07-29"
10018,"1954-06-19","Kazuhide","Peha","F","1987-04-03","Engineer","1987-04-03","1995-04-03",80305,"2000-03-30","2001-03-30","Production","1992-07-29","9999-01-01"
10018,"1954-06-19","Kazuhide","Peha","F","1987-04-03","Engineer","1987-04-03","1995-04-03",80305,"2000-03-30","2001-03-30","Development","1987-04-03","1992-07-29"
10018,"1954-06-19","Kazuhide","Peha","F","1987-04-03","Engineer","1987-04-03","1995-04-03",84541,"2001-03-30","2002-03-30","Production","1992-07-29","9999-01-01"
10018,"1954-06-19","Kazuhide","Peha","F","1987-04-03","Engineer","1987-04-03","1995-04-03",84541,"2001-03-30","2002-03-30","Development","1987-04-03","1992-07-29"
10018,"1954-06-19","Kazuhide","Peha","F","1987-04-03","Engineer","1987-04-03","1995-04-03",84672,"2002-03-30","9999-01-01","Production","1992-07-29","9999-01-01"
10018,"1954-06-19","Kazuhide","Peha","F","1987-04-03","Engineer","1987-04-03","1995-04-03",84672,"2002-03-30","9999-01-01","Development","1987-04-03","1992-07-29"
10018,"1954-06-19","Kazuhide","Peha","F","1987-04-03","Senior Engineer","1995-04-03","9999-01-01",55881,"1987-04-03","1988-04-02","Production","1992-07-29","9999-01-01"
10018,"1954-06-19","Kazuhide","Peha","F","1987-04-03","Senior Engineer","1995-04-03","9999-01-01",55881,"1987-04-03","1988-04-02","Development","1987-04-03","1992-07-29"
10018,"1954-06-19","Kazuhide","Peha","F","1987-04-03","Senior Engineer","1995-04-03","9999-01-01",59206,"1988-04-02","1989-04-02","Production","1992-07-29","9999-01-01"
10018,"1954-06-19","Kazuhide","Peha","F","1987-04-03","Senior Engineer","1995-04-03","9999-01-01",59206,"1988-04-02","1989-04-02","Development","1987-04-03","1992-07-29"
10018,"1954-06-19","Kazuhide","Peha","F","1987-04-03","Senior Engineer","1995-04-03","9999-01-01",61361,"1989-04-02","1990-04-02","Production","1992-07-29","9999-01-01"
10018,"1954-06-19","Kazuhide","Peha","F","1987-04-03","Senior Engineer","1995-04-03","9999-01-01",61361,"1989-04-02","1990-04-02","Development","1987-04-03","1992-07-29"
10018,"1954-06-19","Kazuhide","Peha","F","1987-04-03","Senior Engineer","1995-04-03","9999-01-01",61648,"1990-04-02","1991-04-02","Production","1992-07-29","9999-01-01"
